"id"	"addtoname"	"name"	"subscript"	"superscript"	"status"	"%"
"42863"	""	"asymétrique"	""	""	"3"	"100"
"42864"	""	"symétrique"	""	""	"3"	"100"
"42865"	""	"réciproque"	""	""	"3"	"100"
"42866"	""	"synergie"	""	""	"3"	"100"
"42867"	""	"systématiquement"	""	""	"3"	"100"
"42868"	""	"surévaluer"	""	""	"3"	"100"
"42869"	""	"subvention"	""	""	"3"	"100"
"42870"	""	"subdiviser"	""	""	"3"	"100"
"42871"	""	"spécifique"	""	""	"3"	"100"
"42872"	""	"redevance"	""	""	"3"	"100"
"42873"	""	"consolidation"	""	""	"3"	"100"
"42874"	""	"déclaratif"	""	""	"3"	"100"
"42875"	""	"référence"	""	""	"3"	"100"
"42876"	""	"consolider"	""	""	"3"	"100"
"42877"	""	"minorité de blocage"	""	""	"3"	"100"
"42878"	"se "	"référer"	""	""	"3"	"100"
"42879"	""	"consolidable"	""	""	"3"	"100"
"42880"	""	"réunissable"	""	""	"3"	"100"
"42881"	""	"marché réglementé"	""	""	"3"	"100"
"42882"	""	"normaliser"	""	""	"3"	"100"
"42883"	""	"régulariser"	""	""	"3"	"100"
"42884"	""	"réintégration"	""	""	"3"	"100"
"42885"	""	"consolidé"	""	""	"3"	"100"
"42886"	""	"réintégrer"	""	""	"3"	"100"
"42887"	""	"consolidant"	""	""	"3"	"100"
"42888"	""	"contrôlant"	""	""	"3"	"100"
"42889"	""	"relatif"	""	""	"3"	"100"
"42890"	""	"souk"	""	""	"3"	"100"
"42891"	""	"constituant"	""	""	"3"	"100"
"42892"	""	"renforcement"	""	""	"3"	"100"
"42893"	""	"fiduciaire"	"N"	""	"3"	"100"
"42894"	""	"IS"	""	""	"3"	"100"
"42895"	""	"impôt sur les sociétés"	""	""	"3"	"100"
"42896"	""	"fiduciaire"	"Adj"	""	"3"	"100"
"42897"	""	"impôt sur le revenu"	""	""	"3"	"100"
"42898"	""	"IR"	""	""	"3"	"100"
"42899"	""	"incidence"	""	""	"3"	"100"
"42900"	""	"fiducie"	""	""	"3"	"100"
"42901"	""	"rentabilité"	""	""	"3"	"100"
"42902"	""	"répartir"	""	""	"3"	"100"
"42903"	""	"report"	""	""	"3"	"100"
"42904"	""	"représentant"	""	""	"3"	"100"
"42905"	""	"incorporation"	""	""	"3"	"100"
"42906"	""	"représentante"	""	""	"3"	"100"
"42907"	""	"souscrire"	""	""	"3"	"100"
"42908"	""	"constitutif"	""	""	"3"	"100"
"42909"	""	"jurisprudence"	""	""	"3"	"100"
"42910"	""	"législation"	""	""	"3"	"100"
"42911"	""	"composant"	"Adj"	""	"3"	"100"
"42912"	""	"législateur"	""	""	"3"	"100"
"42913"	""	"législatrice"	""	""	"3"	"100"
"42914"	""	"législatif"	""	""	"3"	"100"
"42915"	""	"convention"	""	""	"3"	"100"
"42916"	""	"souscription"	""	""	"3"	"100"
"42917"	""	"entraide"	""	""	"3"	"100"
"42918"	""	"solidarité"	""	""	"3"	"100"
"42919"	""	"trésorerie"	""	""	"3"	"100"
"42920"	""	"intégration horizontale"	""	""	"3"	"100"
"42921"	""	"intégration verticale"	""	""	"3"	"100"
"42922"	""	"révélateur"	""	""	"3"	"100"
"42923"	""	"significatif"	""	""	"3"	"100"
"42924"	""	"finance"	""	""	"3"	"100"
"42925"	""	"respectif"	""	""	"3"	"100"
"42926"	""	"intérêt"	""	""	"3"	"100"
"42927"	""	"intérêt couru"	""	""	"3"	"100"
"42928"	""	"ressortir"	""	""	"3"	"100"
"42929"	""	"restant"	""	""	"3"	"100"
"42930"	""	"subsistant"	""	""	"3"	"100"
"42931"	""	"à concurrence"	""	""	"3"	"100"
"42932"	""	"intermédiaire"	""	""	"3"	"100"
"42933"	""	"surprix"	""	""	"3"	"100"
"42934"	""	"médiateur"	""	""	"3"	"100"
"42935"	""	"Versailles"	""	""	"3"	"100"
"42936"	""	"en vertu"	""	""	"3"	"100"
"42937"	""	"juridique"	""	""	"3"	"100"
"42938"	""	"présomption"	""	""	"3"	"100"
"42939"	""	"duodecies"	""	""	"3"	"100"
"42940"	""	"sexies"	""	""	"3"	"100"
"42941"	""	"doc."	""	""	"3"	"60"
"42942"	""	"aveuglette"	""	""	"3"	"100"
"42943"	""	"comptable"	"Adj"	""	"3"	"100"
"42944"	""	"cotation"	""	""	"3"	"100"
"42945"	""	"immobilisation"	""	""	"3"	"100"
"42946"	""	"incorporel"	""	""	"3"	"100"
"42947"	""	"prête-nom"	""	""	"3"	"100"
"42948"	""	"mandataire"	""	""	"3"	"100"
"42949"	""	"coût d’acquisition"	""	""	"3"	"100"
"42950"	""	"coûts d’emprunt"	""	""	"3"	"100"
"42951"	""	"coût d’entrée"	""	""	"3"	"100"
"42952"	""	"coût de sortie"	""	""	"3"	"100"
"42953"	""	"sous-traitance"	""	""	"3"	"100"
"42954"	""	"créance"	""	""	"3"	"100"
"42955"	""	"loi de finances"	""	""	"3"	"100"
"42956"	""	"latent"	""	""	"3"	"100"
"42957"	""	"typique"	""	""	"3"	"100"
"42958"	""	"révoquer"	""	""	"3"	"100"
"42959"	""	"recyclage"	""	""	"3"	"100"
"42960"	""	"retraitement"	""	""	"3"	"100"
"42961"	""	"rectification"	""	""	"3"	"100"
"42962"	""	"rectifier"	""	""	"3"	"100"
"42963"	""	"http"	""	""	"3"	"100"
"42964"	""	"retraité"	""	""	"3"	"100"
"42965"	""	"quinquies"	""	""	"3"	"100"
"42966"	""	"décote"	""	""	"3"	"100"
"42967"	""	"retrancher"	""	""	"3"	"100"
"42968"	""	"directoire"	""	""	"3"	"100"
"42969"	""	"dividende"	""	""	"3"	"100"
"42970"	""	"revendre"	""	""	"3"	"100"
"42971"	""	"réserviste"	"N, masc"	""	"3"	"100"
"42972"	""	"rubrique"	""	""	"3"	"100"
"42973"	""	"réserviste"	"N, fém"	""	"3"	"100"
"42974"	""	"francophone"	"Adj"	""	"3"	"100"
"42975"	""	"francophone"	"N, masc"	""	"3"	"100"
"42976"	""	"francophone"	"N, fém"	""	"3"	"100"
"42977"	""	"droit commun"	""	""	"3"	"100"
"42978"	""	"droits de mutation"	""	""	"3"	"100"
"42979"	""	"alinéa"	""	""	"3"	"100"
"42980"	""	"al."	""	""	"3"	"60"
"42981"	""	"bull."	""	""	"3"	"60"
"42982"	""	"ann."	""	""	"3"	"60"
"42983"	""	"c. com."	""	""	"3"	"60"
"42984"	""	"ch. com."	""	""	"3"	"60"
"42985"	""	"c. civ."	""	""	"3"	"60"
"42986"	""	"dern."	""	""	"3"	"60"
"42987"	""	"secondaire"	"Adj"	""	"3"	"100"
"42988"	""	"accessoire"	"Adj"	""	"3"	"100"
"42989"	""	"FCPR"	""	""	"3"	"100"
"42990"	""	"fonds commun de placement à risque"	""	""	"3"	"100"
"42991"	""	"fonds commun de placement"	""	""	"3"	"100"
"42992"	""	"GIE"	""	""	"3"	"100"
"42993"	""	"groupement d’intérêt économique"	""	""	"3"	"100"
"42994"	""	"EC"	""	""	"3"	"100"
"42995"	""	"expert-comptable"	""	""	"3"	"100"
"42996"	""	"dotation"	""	""	"3"	"100"
"42997"	""	"au profit"	""	""	"3"	"100"
"42998"	""	"ligne de titres"	""	""	"3"	"100"
"42999"	""	"afférent"	""	""	"3"	"100"
"43000"	""	"contravention"	""	""	"3"	"100"
"43001"	""	"anglophone"	"N, masc"	""	"3"	"100"
"43002"	""	"anglophone"	"N, fém"	""	"3"	"100"
"43003"	""	"devise"	""	""	"3"	"100"
"43004"	""	"acompte"	""	""	"3"	"100"
"43005"	""	"anglophone"	"Adj"	""	"3"	"100"
"43006"	""	"britannique"	"N, masc"	""	"3"	"100"
"43007"	""	"britannique"	"N, fém"	""	"3"	"100"
"43008"	""	"fongible"	""	""	"3"	"100"
"43009"	""	"fusion"	""	""	"3"	"100"
"43010"	""	"britannique"	"Adj"	""	"3"	"100"
"43011"	""	"à l’anglaise"	""	""	"3"	"100"
"43012"	""	"jargon"	""	""	"3"	"100"
"43013"	""	"langue de bois"	""	""	"3"	"100"
"43014"	""	"novlangue"	""	""	"3"	"100"
"43015"	""	"au doigt et à l’œil"	""	""	"3"	"100"
"43016"	""	"aventurier"	"N"	""	"3"	"100"
"43017"	""	"aventurière"	""	""	"3"	"100"
"43018"	""	"baroudeur"	""	""	"3"	"100"
"43019"	""	"baroudeuse"	""	""	"3"	"100"
"43020"	""	"tête brûlée"	""	""	"3"	"100"
"43021"	"se "	"maquiller"	""	""	"3"	"100"
"43022"	"se "	"farder"	""	""	"3"	"100"
"43023"	""	"clore"	""	""	"3"	"100"
"43024"	""	"déduction"	""	""	"3"	"100"
"43025"	""	"décompte"	""	""	"3"	"100"
"43026"	""	"dérogation"	""	""	"3"	"100"
"43027"	""	"dispense"	""	""	"3"	"100"
"43028"	""	"détenteur"	""	""	"3"	"100"
"43029"	""	"détentrice"	""	""	"3"	"100"
"43030"	""	"angliche"	"N, masc"	""	"3"	"100"
"43031"	""	"Angliche"	"N, fém"	""	"3"	"100"
"43032"	""	"angliche"	"Adj"	""	"3"	"100"
"43033"	""	"farder"	""	""	"3"	"100"
"43034"	""	"maquilleur"	""	""	"3"	"100"
"43035"	""	"maquilleuse"	""	""	"3"	"100"
"43036"	""	"décaisser"	""	""	"3"	"100"
"43037"	""	"fusionnement"	""	""	"3"	"100"
"43038"	""	"liquidation"	""	""	"3"	"100"
"43039"	""	"de fait"	""	""	"3"	"100"
"43040"	""	"liquidation judiciaire"	""	""	"3"	"100"
"43041"	""	"actionnaire"	"N, masc"	""	"2"	"100"
"43042"	""	"liquidatif"	""	""	"3"	"100"
"43043"	""	"laisser tomber"	""	""	"3"	"100"
"43044"	""	"jeter l’éponge"	""	""	"3"	"100"
"43045"	"s’"	"emmêler les pinceaux"	""	""	"3"	"100"
"43046"	""	"associé"	""	""	"3"	"100"
"43047"	""	"germanophone"	"N, masc"	""	"3"	"100"
"43048"	""	"germanophone"	"N, fém"	""	"3"	"100"
"43049"	""	"affectation"	""	""	"3"	"100"
"43050"	""	"patrimoine d’affectation"	""	""	"3"	"100"
"43051"	""	"boche"	"N, masc"	""	"3"	"100"
"43052"	""	"Boche"	"N, fém"	""	"3"	"100"
"43053"	""	"boche"	"Adj"	""	"3"	"100"
"43054"	""	"écart d’équivalence"	""	""	"3"	"100"
"43055"	""	"lié"	""	""	"2"	"100"
"43056"	""	"capital-risque"	""	""	"3"	"100"
"43057"	""	"chleuh"	"N, masc"	""	"3"	"100"
"43058"	""	"arrêté"	""	""	"3"	"100"
"43059"	""	"récapitulation"	""	""	"3"	"100"
"43060"	""	"Chleuh"	"N, fém"	""	"3"	"100"
"43061"	""	"dépréciation"	""	""	"3"	"100"
"43062"	""	"escompte"	""	""	"3"	"100"
"43063"	""	"déprécier"	""	""	"3"	"100"
"43064"	""	"passer l’éponge"	""	""	"3"	"100"
"43065"	""	"chleuh"	"Adj"	""	"3"	"100"
"43066"	""	"valeur d’équivalence"	""	""	"3"	"100"
"43067"	""	"par équivalence"	""	""	"3"	"100"
"43068"	""	"dérogatoire"	""	""	"3"	"100"
"43069"	"se "	"crêper le chignon"	""	""	"3"	"100"
"43070"	""	"sinophone"	"Adj"	""	"3"	"100"
"43071"	""	"sinophone"	"N, masc"	""	"3"	"100"
"43072"	""	"comme une porte de prison"	""	""	"3"	"100"
"43073"	""	"porte de prison"	""	""	"3"	"100"
"43074"	""	"japonais"	"Adj"	""	"3"	"100"
"43075"	""	"japonais"	"N"	""	"3"	"100"
"43076"	""	"Japonaise"	""	""	"3"	"100"
"43077"	""	"nippon"	"Adj"	""	"3"	"100"
"43078"	""	"nippon"	"N"	""	"3"	"100"
"43079"	""	"Nippone"	""	""	"3"	"100"
"43080"	""	"germanique"	"Adj"	""	"3"	"100"
"43081"	""	"germanique"	"N, masc"	""	"3"	"100"
"43082"	""	"Germanique"	"N, fém"	""	"3"	"100"
"43083"	""	"crêper"	""	""	"3"	"100"
"43084"	""	"chignon"	""	""	"3"	"100"
"43085"	""	"commissaire"	""	""	"3"	"100"
"43086"	""	"lusophone"	"Adj"	""	"3"	"100"
"43087"	""	"lusophone"	"N, masc"	""	"3"	"100"
"43088"	""	"lusophone"	"N, fém"	""	"3"	"100"
"43089"	""	"ramener sa fraise"	""	""	"3"	"100"
"43090"	""	"hispanophone"	"Adj"	""	"3"	"100"
"43091"	""	"hispanophone"	"N, masc"	""	"3"	"100"
"43092"	""	"hispanophone"	"N, fém"	""	"3"	"100"
"43093"	""	"aboutissement"	""	""	"3"	"100"
"43094"	""	"abouti"	""	""	"3"	"100"
"43095"	""	"inabouti"	""	""	"3"	"100"
"43096"	""	"les tenants et les aboutissants"	""	""	"3"	"100"
"43097"	""	"tenant"	""	""	"3"	"100"
"43098"	""	"aboutissant"	""	""	"3"	"100"
"43099"	""	"Pâque"	""	""	"3"	"100"
"43100"	""	"pascal"	""	""	"3"	"100"
"43101"	""	"Joyeuses Pâques"	""	""	"3"	"100"
"43102"	""	"Joyeux Noël"	""	""	"3"	"100"
"43103"	""	"russophone"	"Adj"	""	"3"	"100"
"43104"	""	"russophone"	"N, masc"	""	"3"	"100"
"43105"	""	"russophone"	"N, fém"	""	"3"	"100"
"43106"	"se "	"réaliser"	""	""	"3"	"100"
"43107"	""	"hollandais"	"N"	""	"3"	"100"
"43108"	""	"Hollandaise"	""	""	"3"	"100"
"43109"	""	"hollandais"	"Adj"	""	"3"	"100"
"43110"	""	"gérer"	""	""	"3"	"100"
"43111"	""	"gestionnaire"	"N, masc"	""	"3"	"100"
"43112"	""	"gestionnaire"	"N, fém"	""	"3"	"100"
"43113"	""	"gestionnaire"	"Adj"	""	"3"	"100"
"43114"	""	"néerlandais"	"Adj"	""	"3"	"100"
"43115"	""	"néerlandais"	"N"	""	"3"	"100"
"43116"	""	"Néerlandaise"	""	""	"3"	"100"
"43117"	""	"frayeur"	""	""	"3"	"100"
"43118"	""	"frousse"	""	""	"3"	"100"
"43119"	""	"traitement de texte"	""	""	"3"	"100"
"43120"	""	"éditeur de texte"	""	""	"3"	"100"
"43121"	""	"péninsule"	""	""	"3"	"100"
"43122"	""	"presqu’île"	""	""	"3"	"100"
"43123"	""	"coréen"	"Adj"	""	"3"	"100"
"43124"	""	"coréen"	"N"	""	"3"	"100"
"43125"	""	"Coréenne"	""	""	"3"	"100"
"43126"	""	"démon de midi"	""	""	"3"	"100"
"43127"	""	"crise cardiaque"	""	""	"3"	"100"
"43128"	""	"myocarde"	""	""	"3"	"100"
"43129"	""	"infarctus"	""	""	"3"	"100"
"43130"	""	"joyeux"	""	""	"3"	"100"
"43131"	""	"Pâques"	""	""	"3"	"100"
"43132"	""	"éditer"	""	""	"3"	"100"
"43133"	""	"éditeur"	""	""	"3"	"100"
"43134"	""	"nord-coréen"	"Adj"	""	"3"	"100"
"43135"	""	"enseignant-chercheur"	""	""	"3"	"100"
"43136"	""	"Nord-Coréen"	"N"	""	"3"	"100"
"43137"	""	"Nord-Coréenne"	""	""	"3"	"100"
"43138"	""	"sud-coréen"	"Adj"	""	"3"	"100"
"43139"	""	"Sud-Coréen"	"N"	""	"3"	"100"
"43140"	""	"Sud-Coréenne"	""	""	"3"	"100"
"43141"	""	"gallois"	"Adj"	""	"3"	"100"
"43142"	""	"gallois"	"N"	""	"3"	"100"
"43143"	""	"Galloise"	""	""	"3"	"100"
"43144"	""	"recours"	""	""	"3"	"100"
"43145"	""	"revient"	""	""	"3"	"100"
"43146"	""	"noyer le poisson"	""	""	"3"	"100"
"43147"	""	"botter en touche"	""	""	"3"	"100"
"43148"	""	"définitionnel"	""	""	"3"	"100"
"43149"	""	"définitoire"	""	""	"3"	"100"
"43150"	"se "	"la péter"	""	""	"3"	"100"
"43151"	""	"crâner"	""	""	"3"	"100"
"43152"	""	"péter plus haut que son cul"	""	""	"3"	"100"
"43153"	""	"crâneur"	"N"	""	"3"	"100"
"43154"	""	"crâneuse"	""	""	"3"	"100"
"43155"	""	"crâneur"	"Adj"	""	"3"	"100"
"43156"	""	"plus [X] que"	""	""	"3"	"100"
"43157"	""	"à lier"	""	""	"3"	"100"
"43158"	""	"à qui mieux mieux"	""	""	"3"	"100"
"43159"	""	"froussard"	"Adj"	""	"3"	"100"
"43160"	""	"froussard"	"N"	""	"3"	"100"
"43161"	""	"froussarde"	""	""	"3"	"100"
"43162"	""	"administratif"	""	""	"3"	"100"
"43163"	""	"pondéré"	""	""	"3"	"100"
"43164"	"s’"	"imposer"	""	""	"3"	"100"
"43165"	""	"haut la main"	""	""	"3"	"100"
"43166"	""	"avoir les yeux en face des trous"	""	""	"3"	"100"
"43167"	""	"avoir un ticket"	""	""	"3"	"100"
"43168"	""	"homosexualité"	""	""	"3"	"100"
"43169"	""	"homosexuelle"	""	""	"3"	"100"
"43170"	""	"homosexuel"	"Adj"	""	"3"	"100"
"43171"	""	"hétérosexuel"	"N"	""	"3"	"100"
"43172"	""	"hétérosexuelle"	""	""	"3"	"100"
"43173"	""	"hétérosexualité"	""	""	"3"	"100"
"43174"	""	"hétérosexuel"	"Adj"	""	"3"	"100"
"43175"	""	"hétéro"	"N, masc"	""	"3"	"100"
"43176"	""	"hétéro"	"N, fém"	""	"3"	"100"
"43177"	""	"âme sœur"	""	""	"3"	"100"
"43178"	""	"main verte"	""	""	"3"	"100"
"43179"	""	"gueule de bois"	""	""	"3"	"100"
"43180"	""	"de _N de long"	""	""	"3"	"100"
"43181"	""	"partir dans tous les sens"	""	""	"3"	"100"
"43182"	"se "	"déliter"	""	""	"3"	"100"
"43183"	""	"fou rire"	""	""	"3"	"100"
"43184"	""	"sucette"	""	""	"3"	"100"
"43185"	""	"partir en sucette"	""	""	"3"	"100"
"43186"	""	"jouer avec le feu"	""	""	"3"	"100"
"43187"	""	"risquer"	""	""	"3"	"100"
"43188"	""	"bail"	""	""	"3"	"100"
"43189"	""	"savonner la planche"	""	""	"3"	"100"
"43190"	""	"va-vite"	""	""	"3"	"100"
"43191"	""	"à la va-vite"	""	""	"3"	"100"
"43192"	""	"comptable"	"N, masc"	""	"3"	"100"
"43193"	""	"exaspérer"	""	""	"3"	"100"
"43194"	""	"pomper l’air"	""	""	"3"	"100"
"43195"	""	"admis"	""	""	"3"	"100"
"43196"	""	"admissible"	"Adj"	""	"3"	"100"
"43197"	""	"grande gueule"	""	""	"3"	"100"
"43198"	""	"admissible"	"N, masc"	""	"3"	"100"
"43199"	""	"admissible"	"N, fém"	""	"3"	"100"
"43200"	""	"faire le joli cœur"	""	""	"3"	"100"
"43201"	""	"pointe du jour"	""	""	"3"	"100"
"43202"	""	"petite nature"	""	""	"3"	"100"
"43203"	""	"cher et tendre"	"Adj"	""	"3"	"100"
"43204"	""	"cher et tendre"	"N"	""	"3"	"100"
"43205"	""	"chère et tendre"	""	""	"3"	"100"
"43206"	""	"joli cœur"	""	""	"3"	"100"
"43207"	""	"faux-cul"	"N, masc"	""	"3"	"100"
"43208"	""	"faux-cul"	"N, fém"	""	"3"	"100"
"43209"	""	"faux-cul"	"Adj"	""	"3"	"100"
"43210"	""	"visa"	""	""	"2"	"100"
"43211"	""	"avoir les deux pieds dans le même sabot"	""	""	"3"	"100"
"43212"	"se "	"noyer dans un verre d’eau"	""	""	"3"	"100"
"43213"	""	"vapoter"	""	""	"3"	"100"
"43214"	""	"vapotage"	""	""	"3"	"100"
"43215"	""	"à fleur de peau"	""	""	"3"	"100"
"43216"	""	"sensible"	""	""	"3"	"100"
"43217"	""	"perceptible"	""	""	"3"	"100"
"43218"	""	"maladif"	""	""	"3"	"100"
"43219"	""	"émotif"	""	""	"3"	"100"
"43220"	""	"manifeste"	"Adj"	""	"3"	"100"
"43221"	""	"insensible"	""	""	"3"	"100"
"43222"	""	"imperceptible"	""	""	"3"	"100"
"43223"	""	"tourner de l’œil"	""	""	"3"	"100"
"43224"	""	"tomber dans les pommes"	""	""	"3"	"100"
"43225"	""	"voie de garage"	""	""	"3"	"100"
"43226"	""	"chien fou"	""	""	"3"	"100"
"43227"	""	"triste sire"	""	""	"3"	"100"
"43228"	""	"eldorado"	""	""	"3"	"100"
"43229"	""	"à plaindre"	""	""	"3"	"100"
"43230"	""	"chercher midi à quatorze heures"	""	""	"3"	"100"
"43231"	""	"compliquer"	""	""	"3"	"100"
"43232"	"se "	"taper la cloche"	""	""	"3"	"100"
"43233"	""	"sire"	""	""	"3"	"100"
"43234"	""	"seigneur"	""	""	"3"	"100"
"43235"	""	"sucrer les fraises"	""	""	"3"	"100"
"43236"	""	"à la bonne franquette"	""	""	"3"	"100"
"43237"	""	"franquette"	""	""	"3"	"100"
"43238"	""	"comme cochons"	""	""	"3"	"100"
"43239"	""	"faire un malheur"	""	""	"3"	"100"
"43240"	""	"casser la baraque"	""	""	"3"	"100"
"43241"	""	"avoir une araignée au plafond"	""	""	"3"	"100"
"43242"	""	"emploi du temps"	""	""	"3"	"100"
"43243"	""	"planning"	""	""	"3"	"100"
"43244"	""	"baraque"	""	""	"3"	"100"
"43245"	""	"des vertes et des pas mûres"	""	""	"3"	"100"
"43246"	""	"filer doux"	""	""	"3"	"100"
"43247"	""	"filer un mauvais coton"	""	""	"3"	"100"
"43248"	""	"tout doux"	""	""	"3"	"100"
"43249"	""	"revenir à la charge"	""	""	"3"	"100"
"43250"	""	"faire l’idiot"	""	""	"3"	"100"
"43251"	""	"attendre un bébé"	""	""	"3"	"100"
"43252"	""	"tirer les vers du nez"	""	""	"3"	"100"
"43253"	""	"faire du gringue"	""	""	"3"	"100"
"43254"	""	"drague"	""	""	"3"	"100"
"43255"	""	"gringue"	""	""	"3"	"100"
"43256"	"se "	"mordre les doigts"	""	""	"3"	"100"
"43257"	""	"broyer du noir"	""	""	"3"	"100"
"43258"	""	"déprime"	""	""	"3"	"100"
"43259"	""	"déprimé"	""	""	"3"	"100"
"43260"	"se "	"fendre la poire"	""	""	"3"	"100"
"43261"	""	"rigoler"	""	""	"3"	"100"
"43262"	""	"rigolade"	""	""	"3"	"100"
"43263"	""	"rigoleur"	"Adj"	""	"3"	"100"
"43264"	""	"rigoleur"	"N"	""	"3"	"100"
"43265"	""	"rigolard"	"N"	""	"3"	"100"
"43266"	""	"ni fait, ni à faire"	""	""	"3"	"100"
"43267"	""	"médiocrité"	""	""	"3"	"100"
"43268"	""	"sent-bon"	""	""	"2"	"100"
"43269"	"se "	"casser la tête"	""	""	"2"	"100"
"43270"	""	"inculquer"	""	""	"3"	"100"
"43271"	""	"ramer dans le même sens"	""	""	"3"	"100"
"43272"	""	"bienheureux"	"N"	""	"3"	"100"
"43273"	""	"bienheureuse"	""	""	"3"	"100"
"43274"	""	"saint patron"	""	""	"3"	"100"
"43275"	""	"sainteté"	""	""	"3"	"100"
"43276"	""	"sauter au plafond"	""	""	"3"	"100"
"43277"	""	"comme cul et chemise"	""	""	"3"	"100"
"43279"	""	"au plus vite"	""	""	"3"	"100"
"43280"	""	"à toutes fins utiles"	""	""	"3"	"100"
"43281"	""	"au cas où"	""	""	"3"	"100"
"43282"	""	"bon"	"Adv"	""	"3"	"100"
"43283"	""	"rigueur"	""	""	"3"	"100"
"43284"	""	"villégiature"	""	""	"3"	"100"
"43285"	""	"ni [X] ni [Y]"	""	""	"3"	"100"
"43286"	""	"sainte patronne"	""	""	"3"	"100"
"43287"	""	"ange gardien"	""	""	"3"	"100"
"43288"	""	"gardien"	""	""	"3"	"100"
"43289"	""	"hydrophile"	""	""	"2"	"100"
"43290"	""	"arrêter les frais"	""	""	"3"	"100"
"43291"	""	"tourner la page"	""	""	"3"	"100"
"43292"	""	"faire son quatre-heures"	""	""	"3"	"100"
"43293"	""	"balcon"	""	""	"3"	"100"
"43294"	""	"y avoir du monde au balcon"	""	""	"3"	"100"
"43295"	""	"despote"	""	""	"3"	"100"
"43296"	""	"satrape"	""	""	"3"	"100"
"43297"	""	"tyranniser"	""	""	"3"	"100"
"43298"	""	"avoir des nouvelles"	""	""	"3"	"100"
"43299"	""	"péché mignon"	""	""	"3"	"100"
"43300"	""	"poignarder"	""	""	"3"	"100"
"43301"	""	"poignarder dans le dos"	""	""	"3"	"100"
"43302"	""	"contentement"	""	""	"3"	"100"
"43303"	""	"orgasme"	""	""	"3"	"100"
"43304"	""	"jouissance"	""	""	"3"	"100"
"43305"	""	"tourner autour du pot"	""	""	"3"	"100"
"43306"	""	"ruer dans les brancards"	""	""	"3"	"100"
"43307"	""	"ruer"	""	""	"3"	"100"
"43308"	""	"sous les feux de la rampe"	""	""	"3"	"100"
"43309"	""	"imprononçable"	""	""	"3"	"100"
"43310"	""	"à coucher dehors"	""	""	"3"	"100"
"43311"	""	"félicité"	""	""	"3"	"100"
"43312"	""	"seoir"	""	""	"3"	"100"
"43313"	""	"avoir les chevilles qui enflent"	""	""	"3"	"100"
"43314"	""	"Il y a des limites."	""	""	"2"	"100"
"43315"	""	"avoir ses limites"	""	""	"2"	"100"
"43316"	""	"limité"	""	""	"2"	"100"
"43318"	""	"limite de vitesse"	""	""	"2"	"100"
"43319"	""	"tenir à cœur"	""	""	"3"	"100"
"43320"	""	"heureux événement"	""	""	"3"	"100"
"43321"	""	"conjugal"	""	""	"3"	"100"
"43322"	""	"marital"	""	""	"3"	"100"
"43323"	""	"domicile conjugal"	""	""	"3"	"100"
"43324"	""	"devoir conjugal"	""	""	"3"	"100"
"43325"	""	"rapport sexuel"	""	""	"3"	"100"
"43326"	""	"coït"	""	""	"3"	"100"
"43327"	""	"relation sexuelle"	""	""	"3"	"100"
"43328"	""	"vider son sac"	""	""	"3"	"100"
"43329"	""	"converti"	""	""	"3"	"100"
"43330"	""	"prêcher un converti"	""	""	"3"	"100"
"43331"	""	"jeter la pierre"	""	""	"3"	"100"
"43332"	""	"blâmer"	""	""	"3"	"100"
"43333"	""	"blâmable"	""	""	"3"	"100"
"43334"	""	"louable"	""	"2"	"3"	"100"
"43335"	""	"bateau"	"N"	"2"	"2"	"100"
"43336"	""	"satisfait"	""	""	"3"	"100"
"43337"	""	"joyeusement"	""	""	"3"	"100"
"43338"	""	"tristement"	""	""	"3"	"100"
"43339"	""	"tête à claques"	""	""	"3"	"100"
"43340"	""	"con"	"N"	""	"3"	"100"
"43341"	""	"petite fleur bleue"	""	""	"3"	"100"
"43342"	""	"fleur bleue"	""	""	"3"	"100"
"43343"	""	"sentimental"	""	""	"3"	"100"
"43344"	""	"conne"	""	""	"3"	"100"
"43345"	""	"con"	"Adj"	""	"3"	"100"
"43346"	""	"connerie"	""	""	"3"	"100"
"43347"	""	"à la limite"	""	""	"2"	"100"
"43348"	""	"Il y a une limite à tout."	""	""	"2"	"100"
"43350"	""	"exagéré"	""	""	"2"	"100"
"43351"	""	"Il ne faut pas exagérer."	""	""	"2"	"100"
"43352"	""	"limite d’âge"	""	""	"2"	"100"
"43353"	""	"limite"	"Adv"	""	"2"	"100"
"43354"	""	"limite"	"Adj"	""	"2"	"100"
"43355"	""	"sans limite"	""	""	"2"	"100"
"43356"	""	"chevalier servant"	""	""	"3"	"100"
"43357"	""	"chevalier"	""	""	"3"	"100"
"43358"	""	"prince charmant"	""	""	"3"	"100"
"43359"	""	"de loup"	""	""	"3"	"100"
"43360"	""	"pots cassés"	""	""	"3"	"100"
"43361"	""	"en baver"	""	""	"3"	"100"
"43362"	""	"bras cassé"	""	""	"3"	"100"
"43363"	""	"empoté"	"N"	""	"3"	"100"
"43364"	""	"maladroit"	"N"	""	"3"	"100"
"43365"	""	"empotée"	""	""	"3"	"100"
"43366"	""	"maladroite"	""	""	"3"	"100"
"43367"	""	"empoté"	"Adj"	""	"3"	"100"
"43368"	"se "	"faire des illusions"	""	""	"2"	"100"
"43369"	""	"terre à terre"	""	""	"3"	"100"
"43370"	""	"capillarité"	""	""	"2"	"100"
"43371"	""	"caravanier"	"N"	""	"2"	"100"
"43372"	""	"caravanière"	""	""	"2"	"100"
